model-name,phase,attempt,response
	* Customer Segment:Finance(48%)

186. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

187. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

188. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

189. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

190. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

191. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

192. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

193. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

194. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

195. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

196. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

197. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

198. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

199. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

200. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

201. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

202. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

203. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

204. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

205. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

206. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

207. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

208. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

209. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

210. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

211. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

212. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

213. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

214. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

215. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

216. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

217. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

218. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

219. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

220. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

221. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

222. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

223. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

224. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

225. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

226. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

227. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

228. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

229. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

230. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

231. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

232. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

233. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

234. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

235. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

236. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

237. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

238. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

239. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

240. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

241. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

242. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

243. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

244. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

245. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

246. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

247. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

248. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

249. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

250. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

251. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

252. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

253. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

254. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

255. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

256. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

257. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

258. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

259. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

260. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

261. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

262. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

263. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

264. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

265. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

266. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

267. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

268. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

269. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

270. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

271. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

272. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

273. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

274. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

275. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

276. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

277. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

278. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

279. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

280. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

281. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

282. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

283. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

284. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

285. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

286. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

287. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

288. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

289. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

290. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

291. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

292. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

293. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

294. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

295. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

296. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

297. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

298. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

299. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

300. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

301. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

302. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

303. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

304. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

305. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

306. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

307. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

308. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

309. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

310. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

311. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

312. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

313. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

314. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

315. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

316. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
